PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AIconf_papers,num_AIconf_citation,num_AIjournal_papers,num_AIjournal_citation,num_AIpatents,num_AIpatent_citation,num_DLpapers,num_AIconf_papers_pc,num_AIconf_citation_pc,num_AIjournal_papers_pc,num_AIjournal_citation_pc,num_AIpatents_pc,num_AIpatent_citation_pc,num_DLpapers_pc,relative_ai_skill_penetration_fem,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_AIstartups_pc,ai_privateinvestment_pc,num_AIconf_papers_scaled,num_AIconf_citation_scaled,num_AIjournal_papers_scaled,num_AIjournal_citation_scaled,num_AIpatents_scaled,num_AIpatent_citation_scaled,num_DLpapers_scaled,num_AIconf_papers_pc_scaled,num_AIconf_citation_pc_scaled,num_AIjournal_papers_pc_scaled,num_AIjournal_citation_pc_scaled,num_AIpatents_pc_scaled,num_AIpatent_citation_pc_scaled,num_DLpapers_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_AIstartups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2015,Lithuania,LTU,LT,Europe & Central Asia,High income,2904910,0.290491,18.83333334,62.66666675,39.91666672,372.6666678,-,-,0,64.8327602,215.7267067,137.4110272,1282.885418,-,-,0,-,-,-,-,-,-,-,-,-,1.20074686,1.017201247,1.283279294,1.151675955,-,-,1,8.109658838,1.851036847,20.18923932,4.643821051,-,-,1,-,-,-,-,-,-,-,-,-,3.287221617
2016,Lithuania,LTU,LT,Europe & Central Asia,High income,2868231,0.2868231,17.83333334,23.33333325,17.84090909,415.6590909,-,-,0,62.1753734,81.35095553,62.20178603,1449.182757,-,-,0,-,-,-,-,-,1,1085482,0.03486469535,37844.99923,1.189944339,1.00640472,1.125625386,1.169197451,-,-,1,7.816462385,1.32092763,9.677063363,5.11626351,-,-,1,-,-,-,-,-,1,1.004369481,3.785854476,1.271640886,2.368490732
2017,Lithuania,LTU,LT,Europe & Central Asia,High income,2828403,0.2828403,20.33333334,43,13.16666669,148.5000002,-,-,0,71.88980263,152.0292547,46.55159355,525.0312639,-,-,0,-,-,-,-,-,-,-,-,-,1.216950643,1.011802983,1.092244308,1.060317173,-,-,1,8.888280836,1.599751879,7.489598442,2.490795153,-,-,1,-,-,-,-,-,-,-,-,-,2.070811785
2018,Lithuania,LTU,LT,Europe & Central Asia,High income,2801543,0.2801543,8.233333357,17.30000004,21.16666669,90.83333302,-,-,0,29.38856679,61.75168485,75.55360273,324.226089,-,-,0,-,-,-,-,-,-,-,-,-,1.086240131,1.004748642,1.149376266,1.036815211,-,-,1,4.199008033,1.243608962,11.54327879,1.920317654,-,-,1,-,-,-,-,-,-,-,-,-,1.931949475
2019,Lithuania,LTU,LT,Europe & Central Asia,High income,2786844,0.2786844,6.666666687,4.333333343,19.23333338,83.59999999,-,-,1,23.92192274,15.54924977,69.01474707,299.9809103,-,-,3.588288401,-,-,-,-,-,1,1700000,0.03588288401,61000.90281,1.069316181,1.001189448,1.135569376,1.033867278,-,-,1.051832461,3.595858861,1.061341429,10.62932726,1.851438309,-,-,2.331086347,-,-,-,-,-,1,1.006947658,3.86809384,1.43803629,1.781492345
2020,Lithuania,LTU,LT,Europe & Central Asia,High income,2753000,0.2753,5.166666687,0,24.10000004,36.75000003,-,-,0,18.76740533,0,87.54086465,133.4907375,-,-,0,-,-,-,-,-,3,1744894,0.107648652,62611.82901,1.053112398,1,1.170324651,1.014773632,-,-,1,3.027147437,1,13.21876713,1.378448022,-,-,1,-,-,-,-,-,1.138558432,1.007136008,9.664633626,1.449612202,1.905214439
2016,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6711121,0.6711121,24.83333343,71.16666642,14.91666672,153.9166666,-,-,1,37.00325688,106.0428897,22.22678851,229.3456884,-,-,1.49006403,-,-,-,-,-,-,-,-,-,1.265561991,1.019534395,1.104741924,1.062524727,-,-,1.051832461,5.03915676,1.418336737,4.089662125,1.650767162,-,-,1.552743722,-,-,-,-,-,-,-,-,-,1.387523818
2017,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6811873,0.6811873,14.70000006,57.66666627,19.16851858,309.4592588,-,-,0,21.57996789,84.65610893,28.13986489,454.2939347,-,-,0,-,-,-,-,-,-,-,-,-,1.156096438,1.015828807,1.135106502,1.125915872,-,-,1,3.337464841,1.333966383,4.916146985,2.289833925,-,-,1,-,-,-,-,-,-,-,-,-,1.359196646
2018,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6848925,0.6848925,27.00000003,63.41666669,14.4166667,74.58333349,-,-,0,39.42224514,92.59360657,21.04953215,108.8978686,-,-,0,-,-,-,-,-,2,3300000,0.02920166303,48182.74401,1.288967454,1.017407113,1.101171176,1.030192549,-,-,1,5.306050077,1.365279627,3.925114181,1.308580906,-,-,1,-,-,-,-,-,1.069279216,1.01366037,3.328449881,1.345926616,1.361896924
2020,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6825000,0.6825,13.16666672,14,25.3166668,42.6166667,-,-,3,19.29181936,20.51282051,37.09401728,62.4420025,-,-,4.395604396,-,-,-,-,-,1,6000000,0.0145863749,87518.24938,1.139532572,1.003842832,1.17901347,1.017164583,-,-,1.155497382,3.085007413,1.0809226,6.167690333,1.176602105,-,-,2.630562637,-,-,-,-,-,1,1.024988073,2.147969249,1.6285866,1.320814659
2015,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6532678,0.6532678,32.91666672,126.2499994,18.66666672,241.8333335,-,-,-,50.38770733,193.2591801,28.57429482,370.1901938,-,-,-,-,-,-,-,-,-,-,-,-,1.352882374,1.034654108,1.131522529,1.09835503,-,-,-,6.515898276,1.762402977,4.976868299,2.050899386,-,-,-,-,-,-,-,-,-,-,-,-,1.660290248
2019,Lebanon,LBN,LB,Middle East & North Africa,Upper middle income,6855713,0.6855713,30.75000009,49.66666675,24.41666672,83.91666672,-,-,-,44.85310294,72.4456621,35.61506544,122.4039961,-,-,-,-,-,-,-,-,-,-,-,-,1.329476911,1.013632903,1.172586124,1.033996335,-,-,-,5.90525086,1.285796454,5.960973688,1.346951142,-,-,-,-,-,-,-,-,-,-,-,-,1.587388701
2015,Slovenia,SVN,SI,Europe & Central Asia,High income,2063531,0.2063531,33.36666673,750.6666662,53.58333343,1044.916666,-,-,0,161.6969492,3637.77751,259.6681777,5063.731373,-,-,0,-,-,-,-,-,-,-,-,-,1.357743509,1.206048982,1.380879723,1.425650411,-,-,1,18.79693882,15.35094778,37.27741433,15.38501607,-,-,1,-,-,-,-,-,-,-,-,-,7.681719969
2016,Slovenia,SVN,SI,Europe & Central Asia,High income,2065042,0.2065042,28.3666667,207.5166696,37.28333341,1368.066667,-,-,2,137.3660521,1004.902901,180.5451579,6624.885434,-,-,9.68503304,-,-,-,-,-,-,-,-,-,1.3037309,1.056960833,1.264473358,1.557349698,-,-,1.103664921,16.11244714,4.964318603,26.21820017,19.82017699,-,-,4.592692061,-,-,-,-,-,-,-,-,-,6.024804808
2017,Slovenia,SVN,SI,Europe & Central Asia,High income,2066388,0.2066388,29.92222228,542.3888881,46.98518528,729.0759253,-,-,2,144.8044717,2624.816289,227.3783301,3528.262482,-,-,9.678724422,-,-,-,-,-,-,-,-,-,1.320534823,1.148879234,1.333759082,1.296930001,-,-,1.103664921,16.93314748,11.35483929,32.76418493,11.02282544,-,-,4.59035186,-,-,-,-,-,-,-,-,-,6.431258357
2018,Slovenia,SVN,SI,Europe & Central Asia,High income,2073894,0.2073894,20.81666675,103.1666669,43.20757586,514.1666653,-,-,2,100.3747865,497.453905,208.3403291,2479.233101,-,-,9.643694422,-,-,-,-,-,1,1200000,0.04821847211,57862.16653,1.222171862,1.028318011,1.306781304,1.209344062,-,-,1.103664921,12.0311038,2.962444101,30.10319789,8.042585224,-,-,4.577357377,-,-,-,-,-,1,1.004849935,4.864442506,1.415481727,4.825495521
2019,Slovenia,SVN,SI,Europe & Central Asia,High income,2087946,0.2087946,21.09444452,49.57222261,31.95000007,187.9166669,0.5,0.5,6,101.029646,237.4209994,153.0211992,900.0073128,2.394697947,2.394697947,28.73637537,-,-,-,-,-,1,4386446,0.04789395894,210084.2646,1.225172563,1.01360698,1.226385385,1.076381375,1,1.001614113,1.310994764,12.10335616,1.936620328,22.37111047,3.556083429,2.065433529,1.177025373,11.65984465,-,-,-,-,-,1,1.018218495,4.838231493,2.509330535,4.146065809
2020,Slovenia,SVN,SI,Europe & Central Asia,High income,2088000,0.2088,16.7083334,13.20833331,53.06666679,184.4166667,-,-,5,80.02075385,63.25830131,254.150703,883.221584,-,-,23.94636015,-,-,-,-,-,1,1418104,0.04789395894,67918.61475,1.177791503,1.003625529,1.377189951,1.074954956,-,-,1.259162304,9.785390005,1.249552529,36.50622367,3.508396009,-,-,9.882974138,-,-,-,-,-,1,1.005764978,4.838231493,1.487746096,4.640260346
2017,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,2944809,0.2944809,0.5,2,1.142857149,6.5,-,-,-,1.697902988,6.791611952,3.880921137,22.07273884,-,-,-,-,-,-,-,-,1,200000,0.03395805976,6791.611952,1.00270063,1.000548976,1.006376335,1.002445291,-,-,-,1.143824483,1.026792751,1.525416259,1.061915038,-,-,-,-,-,-,-,-,1,1.000654489,3.712625284,1.048495159,0.7308349802
2019,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,2957731,0.2957731,0.3333333433,0,0.8333333433,55,-,-,-,1.126990058,0,2.817475096,185.9533541,-,-,-,-,-,-,-,-,-,-,-,-,1.00090021,1,1.004165872,1.022211391,-,-,-,1.080834162,1,1.376775856,1.527491702,-,-,-,-,-,-,-,-,-,-,-,-,0.7510315995
2020,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,2963000,0.2963,2,0,-,-,-,-,-,6.749915626,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.018904413,1,-,-,-,-,-,1.701226285,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3933442248
2015,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,2925553,0.2925553,-,-,0.25,0.5,-,-,-,-,-,0.8545392956,1.709078591,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1.102411613,1.004062893,-,-,-,-,-,-,-,-,-,-,-,-,0.3422062089
2016,Armenia,ARM,AM,Europe & Central Asia,Upper middle income,2936146,0.2936146,-,-,0.5,1,-,-,-,-,-,1.702912594,3.405825187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.001785374,1.000203774,-,-,-,-,-,1.220990783,1.008883266,-,-,-,-,-,-,-,-,-,-,-,-,0.3526552664
2015,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,9266575,0.9266575,25.00000006,359,46.03333347,957.7666646,-,-,0,26.97868421,387.4139042,49.67675054,1033.571373,-,-,0,-,-,-,-,-,-,-,-,-,1.267362411,1.098541187,1.326961437,1.390132561,-,-,1,3.933119369,2.528338854,7.926409126,3.93553227,-,-,1,-,-,-,-,-,-,-,-,-,1.950533101
2016,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,9551467,0.9551467,28.26666672,284.0999984,51.00000012,507.5833348,-,-,1,29.59405787,297.4412187,53.39493935,531.4192415,-,-,1.046959593,-,-,-,-,-,-,-,-,-,1.302650648,1.077982037,1.362430861,1.206661036,-,-,1.051832461,4.221680404,2.173398699,8.44610929,2.508943079,-,-,1.388372802,-,-,-,-,-,-,-,-,-,1.858321338
2017,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,9779173,0.9779173,34.00000003,251.5,55.36851865,1159.975922,-,-,0,34.76776618,257.1792114,56.61881495,1186.169753,-,-,0,-,-,-,-,-,-,-,-,-,1.364585105,1.069033729,1.393628614,1.472542634,-,-,1,4.792509208,2.014566015,8.896718112,4.369056667,-,-,1,-,-,-,-,-,-,-,-,-,2.114386674
2018,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,9956011,0.9956011,40.41666678,268.7500002,59.20000015,693.0333338,1,0.5,1,40.59524118,269.937428,59.46156563,696.0953878,1.004418336,0.5022091679,1.004418336,-,-,-,-,-,1,-,0.01004418336,-,1.433901287,1.073768647,1.420991119,1.282240898,1.013742365,1.001614113,1.051832461,5.435469807,2.064896884,9.29405619,2.976779808,1.440857662,1.037125252,1.372591995,-,-,-,-,-,1,-,1.781095254,-,2.456287003
2019,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,10101694,1.0101694,45.1500001,117.5666666,61.60000014,569.8500014,0.5,0,2,44.69547394,116.3831201,60.97987144,564.1133075,0.4949664878,0,1.979865951,-,-,-,-,-,1,1000000,0.009899329756,9899.329756,1.485033222,1.032270638,1.438130706,1.23203772,1,1,1.103664921,5.887859239,1.459128706,9.506273432,2.601825292,1.211989075,1,1.734437214,-,-,-,-,-,1,1.004010846,1.769395391,1.070826827,2.404545669
2020,Jordan,JOR,JO,Middle East & North Africa,Upper middle income,10203000,1.0203,22.0833334,47,109.6666669,362.9666668,0.5,1.5,2,21.64396099,46.06488288,107.4847269,355.7450424,0.4900519455,1.470155837,1.960207782,-,-,-,-,-,1,675000,0.009899329756,6682.047585,1.235855056,1.012900935,1.781398556,1.147722734,1,1.004842339,1.103664921,3.344525367,1.181724893,16.00636858,2.009861431,1.209781243,1.108679629,1.727144957,-,-,-,-,-,1,1.002647326,1.769395391,1.047707843,2.670305063
2015,Latvia,LVA,LV,Europe & Central Asia,High income,1977527,0.1977527,12.83333334,18,9.166666687,68.99999952,-,-,0,64.89586915,91.02277744,46.35419231,348.9206444,-,-,0,-,-,-,-,-,-,-,-,-,1.135931731,1.004940784,1.063678329,1.02791707,-,-,1,8.116621814,1.359082743,7.462007197,1.990473656,-,-,1,-,-,-,-,-,-,-,-,-,1.930054444
2016,Latvia,LVA,LV,Europe & Central Asia,High income,1959537,0.1959537,10.66666669,72.83333337,7.5,39,-,-,0,54.4346276,371.6864411,38.27434746,199.0266068,-,-,0,-,-,-,-,-,-,-,-,-,1.112526267,1.019991875,1.051775837,1.015690616,-,-,1,6.962405602,2.466294377,6.332667911,1.564632162,-,-,1,-,-,-,-,-,-,-,-,-,1.793832054
2017,Latvia,LVA,LV,Europe & Central Asia,High income,1942248,0.1942248,3.833333343,12.33333334,12.16666669,50.00000006,-,-,0,19.73658021,63.50030142,62.64218929,257.4336545,-,-,0,-,-,-,-,-,1,178742,0.05148673084,9202.841244,1.038709036,1.003385352,1.085102813,1.020173649,-,-,1,3.134079043,1.250507214,9.738619583,1.730563675,-,-,1,-,-,-,-,-,1,1.000565303,5.128420615,1.065821949,1.666761697
2018,Latvia,LVA,LV,Europe & Central Asia,High income,1927174,0.1927174,4.833333343,7.5,2.083333343,23.33333334,-,-,1,25.07990116,38.91708792,10.81030225,121.0753847,-,-,5.188945056,-,-,-,-,-,1,800000,0.05188945056,41511.56045,1.049511558,1.00205866,1.013092741,1.00930569,-,-,1.051832461,3.723621656,1.153527008,2.49395247,1.343176623,-,-,2.924854735,-,-,-,-,-,1,1.003171757,5.160948392,1.297988332,1.0656872
2019,Latvia,LVA,LV,Europe & Central Asia,High income,1912789,0.1912789,10.41666669,19.91666669,8.833333373,56.83333373,-,-,0,54.45800183,104.1236994,46.18038567,297.1228595,-,-,0,-,-,-,-,-,1,-,0.05227968166,-,1.109825637,1.005466886,1.061297831,1.022958564,-,-,1,6.964984542,1.410765576,7.437713826,1.843318729,-,-,1,-,-,-,-,-,1,-,5.192467459,-,1.821360966
2020,Latvia,LVA,LV,Europe & Central Asia,High income,1893000,0.1893,3.5,1.5,14.45000003,13.61666663,-,-,0,18.48917063,7.923930269,76.33386177,71.93167792,-,-,0,-,-,-,-,-,-,-,-,-,1.035108195,1.000411732,1.101409226,1.005345677,-,-,1,2.996449073,1.031259721,11.65233747,1.2035618,-,-,1,-,-,-,-,-,-,-,-,-,1.752156908
2018,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,36029138,3.6029138,32.16666669,65.16666672,36.16666669,165.5000001,-,-,11,8.927959,18.08721228,10.03817152,45.93504293,-,-,3.053084423,-,-,-,-,-,-,-,-,-,1.344780482,1.017887467,1.256498688,1.067245497,-,-,1.570157068,1.941535522,1.071353632,2.386029906,1.129706655,-,-,2.132550826,-,-,-,-,-,-,-,-,-,0.9345864874
2019,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,36471769,3.6471769,39.83333337,26,37.91666672,123.1666669,-,-,13,10.92168942,7.128801457,10.39616881,33.77041209,-,-,3.564400729,-,-,-,-,-,1,150000,0.002741846714,411.2770072,1.427599815,1.007136688,1.268996304,1.049992612,-,-,1.67382199,2.161509028,1.028122956,2.436068045,1.095147545,-,-,2.322225144,-,-,-,-,-,1,1.000444717,1.19128362,1.002646876,0.956214416
2020,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,36911000,3.6911,33.50000003,6,39.14285721,44.26190478,-,-,6,9.075885246,1.625531684,10.6046591,11.99152144,-,-,1.625531684,-,-,-,-,-,1,1081748,0.002741846714,2965.9872,1.359183844,1.001646928,1.277753137,1.017835097,-,-,1.310994764,1.957856612,1.006412685,2.465209233,1.033274801,-,-,1.602995855,-,-,-,-,-,1,1.004353815,1.19128362,1.021004702,0.9265976949
2015,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,34663603,3.4663603,26,77.5,10.33333334,54,-,-,-,7.500662871,22.3577451,2.981032682,15.57829981,-,-,-,-,-,-,-,-,-,-,-,-,1.278164932,1.021272819,1.072010073,1.021803843,-,-,-,1.784058197,1.088200785,1.399636692,1.04346466,-,-,-,-,-,-,-,-,-,-,-,-,0.809051
2016,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,35126296,3.5126296,56.5833334,138.0000002,22.16666669,326.6666667,-,-,-,16.10853971,39.28680672,6.310561947,92.99775493,-,-,-,-,-,-,-,-,-,-,-,-,1.608542053,1.037879342,1.156517761,1.132928725,-,-,-,2.733787822,1.15498554,1.865012979,1.263409475,-,-,-,-,-,-,-,-,-,-,-,-,0.9960886414
2017,Morocco,MAR,MA,Middle East & North Africa,Lower middle income,35581294,3.5581294,45.75000003,101.75,32.83333337,245.5000002,-,-,-,12.85787977,28.59648669,9.22769514,68.99692862,-,-,-,-,-,-,-,-,-,-,-,-,1.491514734,1.027929153,1.232693705,1.099849374,-,-,-,2.375133986,1.112812476,2.272747679,1.195224323,-,-,-,-,-,-,-,-,-,-,-,-,0.9839921193
2015,Croatia,HRV,HR,Europe & Central Asia,High income,4203604,0.4203604,51.75000003,876.3333334,25.20000003,143.6333334,-,-,0,123.1086468,2084.719049,59.94855851,341.6909238,-,-,0,-,-,-,-,-,-,-,-,-,1.556329864,1.240542973,1.178180295,1.058333771,-,-,1,14.53939023,9.224168228,9.362124351,1.96993438,-,-,1,-,-,-,-,-,-,-,-,-,3.344083674
2016,Croatia,HRV,HR,Europe & Central Asia,High income,4174349,0.4174349,41.78333338,240.1833337,29.83333337,528.6666664,-,-,1,100.0954481,575.3791399,71.46822983,1266.464942,-,-,2.39558312,-,-,-,-,-,-,-,-,-,1.448664732,1.06592744,1.211269221,1.215253515,-,-,1.051832461,12.00028367,3.269857343,10.97225643,4.597171298,-,-,1.888648745,-,-,-,-,-,-,-,-,-,2.981723637
2017,Croatia,HRV,HR,Europe & Central Asia,High income,4124531,0.4124531,40.00000006,138.0833333,34.76851855,373.9259262,-,-,1,96.98072353,334.7855387,84.296902,906.5901704,-,-,2.424518085,-,-,-,-,-,-,-,-,-,1.429400235,1.037902216,1.24651382,1.152189164,-,-,1.051832461,11.65662793,2.320721174,12.76535069,3.574784999,-,-,1.899382257,-,-,-,-,-,-,-,-,-,2.93195752
2018,Croatia,HRV,HR,Europe & Central Asia,High income,4087843,0.4087843,30.08333336,265.4166667,33.89285722,416.5119042,-,-,0,73.59219363,649.2829268,82.91134768,1018.903867,-,-,0,-,-,-,-,-,1,765000,0.02446277903,18714.02595,1.322275229,1.072853687,1.24026029,1.169545014,-,-,1,9.076110099,3.561406065,12.57168845,3.893862617,-,-,1,-,-,-,-,-,1,1.003024916,2.945688984,1.134168123,2.825666787
2019,Croatia,HRV,HR,Europe & Central Asia,High income,4067500,0.40675,53.25000003,72.91666666,25.66666669,113.3,-,-,2,130.915796,179.2665437,63.10182346,278.5494774,-,-,4.9170252,-,-,-,-,-,1,2940524,0.024585126,72293.15304,1.572533647,1.020014749,1.181512993,1.045971467,-,-,1.103664921,15.40077347,1.707202351,9.802863754,1.790552676,-,-,2.823985249,-,-,-,-,-,1,1.012152209,2.955570981,1.519180977,2.793452092
2020,Croatia,HRV,HR,Europe & Central Asia,High income,4043000,0.4043,34.08257581,3.958333343,50.20000006,100.2,-,-,2,84.30021225,9.790584574,124.165224,247.8357656,-,-,4.946821667,-,-,-,-,-,-,-,-,-,1.365477132,1.001086515,1.356717665,1.040632582,-,-,1.103664921,10.25755387,1.038623629,18.33784164,1.703296551,-,-,2.835038338,-,-,-,-,-,-,-,-,-,3.008435799
2015,Sri Lanka,LKA,LK,South Asia,Lower middle income,20970000,2.097,53.83333334,155.6666667,4.333333343,3.333333343,-,-,0,25.67159435,74.23303132,2.066444131,1.58957241,-,-,0,-,-,-,-,-,-,-,-,-,1.578835117,1.04272863,1.029161104,1.001154721,-,-,1,3.788904717,1.292847584,1.271802457,1.003723382,-,-,1,-,-,-,-,-,-,-,-,-,1.000763143
2016,Sri Lanka,LKA,LK,South Asia,Lower middle income,21203000,2.1203,56.33333337,229.5,5.700000003,33.2,-,-,0,26.56856736,108.2394001,2.688298827,15.65816158,-,-,0,-,-,-,-,-,-,-,-,-,1.605841422,1.062994993,1.038921147,1.013326835,-,-,1,3.887870102,1.427001919,1.358720579,1.043691543,-,-,1,-,-,-,-,-,-,-,-,-,1.036530712
2017,Sri Lanka,LKA,LK,South Asia,Lower middle income,21444000,2.1444,57.00000003,140.5000001,10.16666669,28.66666675,-,-,0,26.58086179,65.51949266,4.741030911,13.36815274,-,-,0,-,-,-,-,-,1,1000000,0.004663309084,4663.309084,1.613043103,1.038565562,1.070819823,1.011479282,-,-,1,3.889226579,1.258472877,1.645635864,1.037185742,-,-,1,-,-,-,-,-,1,1.004010846,1.346480637,1.033201443,1.047035736
2018,Sri Lanka,LKA,LK,South Asia,Lower middle income,21670000,2.167,72.00000003,78.16666669,9.333333343,18.16666669,-,-,1,33.2256576,36.07137364,4.307029692,8.383325651,-,-,0.4614674665,-,-,-,-,-,-,-,-,-,1.775080927,1.021455811,1.064868578,1.007200023,-,-,1.051832461,4.622364325,1.142300731,1.584974473,1.023024097,-,-,1.171182741,-,-,-,-,-,-,-,-,-,1.10343908
2019,Sri Lanka,LKA,LK,South Asia,Lower middle income,21803000,2.1803,55.58333337,87.83333346,11.83333334,37.16666663,-,-,1,25.49343364,40.28497613,5.427387673,17.04658379,-,-,0.458652479,-,-,-,-,-,1,120000,0.00458652479,550.3829748,1.597739531,1.024109195,1.082722315,1.014943444,-,-,1.051832461,3.769247779,1.158923295,1.741569594,1.047635982,-,-,1.170138513,-,-,-,-,-,1,1.000318854,1.340278749,1.003646474,1.036407594
2020,Sri Lanka,LKA,LK,South Asia,Lower middle income,21898000,2.1898,32.33333334,9.333333343,18.125,13.75,-,-,2,14.76542759,4.262185288,8.277011599,6.279112248,-,-,0.9133254178,-,-,-,-,-,-,-,-,-,1.346580902,1.002561888,1.127654219,1.005400017,-,-,1.103664921,2.585598739,1.016814222,2.139868362,1.017046131,-,-,1.338800804,-,-,-,-,-,-,-,-,-,0.9367937068
2015,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,2998439,0.2998439,0.75,2.25,2,12,-,-,-,2.501301511,7.503904532,6.670137361,40.02082417,-,-,-,-,-,-,-,-,-,-,-,-,1.005401261,1.000617598,1.012497616,1.004686807,-,-,-,1.232465548,1.029602729,1.915271697,1.112904654,-,-,-,-,-,-,-,-,-,-,-,-,0.7761206592
2016,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,3056359,0.3056359,1.833333343,1.166666687,0.700000003,2.599999905,-,-,-,5.998422775,3.817178174,2.290306875,8.506853758,-,-,-,-,-,-,-,-,-,-,-,-,1.017103993,1.000320236,1.003213673,1.000855852,-,-,-,1.618312108,1.015058679,1.30309229,1.023375034,-,-,-,-,-,-,-,-,-,-,-,-,0.748444322
2017,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,3113779,0.3113779,0.25,0.75,1.018518519,2.09259259,-,-,-,0.8028829278,2.408648783,3.271004521,6.72042746,-,-,-,-,-,-,-,-,1,5000000,0.03211531711,160576.5856,1,1.000205866,1.005488371,1.000649059,-,-,-,1.045074572,1.009502064,1.440166751,1.018299886,-,-,-,-,-,-,-,-,1,1.020792628,3.56378648,2.153574594,0.7099488807
2018,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,3170208,0.3170208,0.8333333433,1.5,0.75,4.75,-,-,-,2.62863933,4.731550737,2.365775369,14.983244,-,-,-,-,-,-,-,-,-,-,-,-,1.006301471,1.000411732,1.003570747,1.001732081,-,-,-,1.246515064,1.018665858,1.313640702,1.041774136,-,-,-,-,-,-,-,-,-,-,-,-,0.7193843159
2019,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,3225167,0.3225167,0.5,0.5,1,1.5,-,-,-,1.550307317,1.550307317,3.100614635,4.650921952,-,-,-,-,-,-,-,-,-,-,-,-,1.00270063,1.000137244,1.005356121,1.000407548,-,-,-,1.127539865,1.006115926,1.416350948,1.012420524,-,-,-,-,-,-,-,-,-,-,-,-,0.7142524006
2020,Mongolia,MNG,MN,East Asia & Pacific,Lower middle income,3278000,0.3278,-,-,0.75,0.5,-,-,-,-,-,2.287980476,1.525320317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.003570747,1,-,-,-,-,-,1.302767123,1.003540845,-,-,-,-,-,-,-,-,-,-,-,-,0.3591565597
2017,Uruguay,URY,UY,Latin America & Caribbean,High income,3436646,0.3436646,2,0.5,-,-,-,-,0,5.819627625,1.454906906,-,-,-,-,0,-,-,-,-,-,-,-,-,-,1.018904413,1.000137244,-,-,-,-,1,1.59858517,1.005739574,-,-,-,-,1,-,-,-,-,-,-,-,-,-,0.3852805334
2019,Uruguay,URY,UY,Latin America & Caribbean,High income,3461734,0.3461734,1.833333343,2,1.333333343,1.666666687,-,-,0,5.29599716,5.777451416,3.851634306,4.814542904,-,-,0,-,-,-,-,-,-,-,-,-,1.017103993,1.000548976,1.007736619,1.000475473,-,-,1,1.540811648,1.022791912,1.521322768,1.012885363,-,-,1,-,-,-,-,-,-,-,-,-,0.760306396
